1430,GEACXRWEPI,872549184
59,KJILEFRAAM,801034289
1040,BOURZHMFFF,856794384
683,NUQNBDIFZL,897549056
1418,ZDNTOSDJKI,892127321
621,GNROTLOTCP,811266225
1509,NMNHIGBXYG,899340121
343,WMQOJAHYQM,851451289
1215,RPWINBUMVK,818186401
1405,OIRIPGXYOR,831803281
336,VCAXXSUFAH,816429584
505,THHHUGJZMF,881494784
966,URNWRAMCAD,853178944
196,AHYGGYLJDD,821835689
1978,ALOPTOOKEN,811557025
1444,QXAPLWUMKP,899400900
1134,RWSDAGMVYQ,857668225
761,VXQGLSCHJA,808284836
222,BSUXKBMFZV,856726761
1118,RNEZUMCIRZ,861433361
49,GRPUNKDMBP,892079601
1810,YUXIUWULRH,823609924
406,ZFROTQPOXM,879853476
1814,XOZUXLYBGX,802190400
1902,HLSUQSPZGG,866776025
156,CLMZNMJUGW,804866436
484,PHURAAAIXZ,803286969
244,PSWCGMMVED,856933376
287,MSYAMPTLZA,887893025
1593,HGVWLLYJPV,810076881
1383,FRRJDEXWKK,840991876
617,GLIXLAXXTO,844499769
1535,BPUPSFANJA,831618129
494,XXIBHPULNL,886802500
928,UOEEYKIQZA,810949481
1336,TZRAINJRUU,851151104
567,YDAXYJNECX,866100544
1610,KLMAEKFXPQ,850398976
1138,SSHITXZGFW,801623076
1749,OMQARJSOEV,808035236
281,EQVRBACUIG,861218576
424,WQZAPKKCAF,891521956
1273,JJOQRBMAQV,867208225
1180,ZEFPXPBDRX,862141689
1633,EZXCDPTWOK,817957136
1222,RAAHOAWOMX,801088225
1100,VOVXMRAWZS,887844900
1141,FLKJWNWWFZ,804919524
1704,CQXEYXKOYX,800033124
599,KCMDUCLAAI,887593284
1702,XCKNIXFEIP,843626025
487,TPBNMQUIOP,883635076
795,FEFYGAIAIO,818287376
662,SMVSTMMWWW,889036176
881,PQINXMRIDX,859390625
731,NPHDBYTWOD,827466724
1356,VQEHDRCVRK,813527684
716,KPJVOZIMHX,858084225
1284,HVZXWAIPJW,868486416
1107,UIPXARRBPH,805909761
263,WYUCPABQSE,891462569
772,MSQOYKIIDF,801681764
1662,VHZVIZOPVR,800602176
618,HGLVWXKYVU,858656369
632,CKLDQGIVLQ,831009601
1965,GNOUJSCPVR,805620196
1555,YOSTMWHSJR,800675684
1421,QZLYEMSSSQ,808099716
1595,SFIDTKOXZE,804778596
1232,YIJFZSHTEP,862409536
440,LAVKSWFZSD,867519089
1083,XTUCRORYSM,801774224
563,YFPCVKCAOD,800219024
1027,HPLXGXWULG,842579521
1145,BPBFGCQYXE,831072025
223,TNOVIDZNPG,822625321
492,AVDQAMNFHW,800006889
227,WEJAZHKWCM,815384976
1849,SYZYHTQGVD,881186576
635,FSVVNTGUXE,834952100
410,WZEEWZKAOJ,882700836
1790,CYCYKWJROH,864225025
1979,AZJTTYKWIP,803422500
243,AJVPRECWGX,800385641
1424,ILBNTCVCZV,865242225
331,PQJKZTVJGK,858369600
1988,TOHVFQVGCE,802337841
301,KCZLHWUSKD,821538881
1715,FPHQOCGIJF,828298161
191,EPVLHVHRWT,802873025
607,RUCTTMRVZN,800582169
983,XDERKLGBXG,889340304
1982,CNAJSWRQQJ,848683776
770,HIYDLXDJOH,822024249
1998,GRRRIUQJOL,840097600
933,KOZUYWMOBC,818429849
1084,TXCFZLBJBI,812296409
162,GRIWNIQXDF,810118761
1521,AOEEBCVYAT,804890000
1280,PJMRCIXNSD,851937600
496,QWAPBHLPUD,868161536
1129,WTQMBDSMBF,858486921
1013,QKXRWDVRKC,859785024
984,GNWYUNRNUM,892140801
298,LOIDZFPIRW,841252036
1559,HLNNPEGBEO,850145856
1450,SGXCZRDUUN,831714576
1398,VBDQXQKRFQ,855206409
1942,LPKSQRRFPV,863799296
1758,ZZCZNKFWNW,806852996
889,IUGKDQTESO,821444161
1057,YSLVLITWUB,840464889
1619,JABNLKDIKA,897065444
1585,EEMPAWCXUQ,806390784
1640,QXCACIICDP,833488889
475,ZZHERUSWAV,824666089
1082,HPAOJOIQPQ,824591681
1065,LOYEMCYCFC,800363561
1897,ZEDKDZMSDO,812562500
1934,QJIXIVXKFL,823126689
1985,ACLXCXGTTQ,817527281
151,GVVPJGOJOG,891559881
1146,HGAHXWJMSK,857854096
1719,IORTTFSKWI,807719609
1881,EYAVYRSPLM,862974884
1310,BECATMJDVM,852522500
1362,GPHXBABRGL,829396196
46,ATBDZQSOEM,813146276
1681,HNQODMLBNZ,801868689
242,YZOBGHTUOX,833841025
962,XYLUTTLWHT,834764201
808,QLNKAEQMAR,840182921
758,SIXRNERZOO,850926724
944,QDVDLRWAMN,835037584
1777,PSHTHMLUWM,807772816
1278,JQUPNRRKAK,863114001
1705,GWNILYGIYJ,804607209
164,EELFJMTKUQ,811175649
1757,QXLWOIKCZG,892071881
1574,PMGYMWJLCO,864326761
1739,ZDZCEEKSII,860224964
237,SDNVQHKFCM,840328704
1093,ORQCJKQZZP,817158976
53,JBXPHOOHPK,812845056
461,RRLLKTCHFN,885056576
278,EYQSVKPAMS,856925729
442,TMPPHKUHSX,883296256
1123,QHFGIMWJGR,854326225
1974,VZCGKMIJOO,800001089
264,FUNQPKFNNB,846928900
943,KDUOOERCTE,828633796
1615,HCYHDZJJDY,880371225
1605,OYFORVESPP,882340809
1751,UVOGCDOGJF,804092529
659,OCMERJMZIU,898149289
1361,MQJLGCCFNF,825542916
1584,BKEGXHALLB,802925561
954,ZEBNLIGKJF,853574400
1859,VQWVWNDWJO,837807241
439,AQZXUGKVAK,867420521
1886,TLLKORCOPY,824378944
990,TYJSLLQKEH,891412721
1987,NMHCCFHSTX,807102225
1913,MBYGSAGXEY,831725284
86,XDJGKJELRL,861074225
596,VENKSPPWWP,810019121
1717,FOYEUDXZDP,818646544
161,CHYNVZHCPQ,860341824
976,KMVWZEDALK,891915881
841,ZPYFMDLQLW,800642064
926,PQLKUKAHML,815267584
1746,SEVRUABLOG,826151844
396,ITXGIIGQUS,811142244
800,RLKJAPYMUZ,889075625
1122,YGOWWQHNZF,858526225
2000,OCQTKMIBHP,801412864
1002,BTUZDTWSYS,807502121
1697,OKDMHPZIYN,898914969
1959,FUERUSDBNE,857376961
579,IFVKMWWPGP,802461681
1207,ZHZDFWDSVW,821771844
751,VNBIMPDKYE,831843449
1841,STHPRCXKXY,818477961
1630,SZLXKYFRLL,846949904
1119,QXOZFCUHCN,839911696
1906,HZXBUXXWLU,805980036
839,RYESUGDHTJ,891073344
460,YHZQJZDHTB,886471401
752,CWLFKFFRLZ,814402025
299,CZTWZZVEWX,838412816
631,VPEZPBWSHV,857515529
1910,WRTTSNMDZN,891082201
1733,OVYFFKMZCD,850945796
697,GWTHHILGDH,806094961
376,AVQYECZTOZ,884092224
1160,WADBFZRWMO,857668225
179,ROPBYJZWYY,854346384
746,OWAQEZDLMW,836663556
1034,QKBNJHXDKU,886677569
624,MVKLSQFUBV,841153041
1092,HDNTDKVPDE,825390169
657,BCFPVNYRRP,832440516
1453,PZUJROOLAU,887815641
1136,HBZVROOVJF,813913361
1843,JLDEZAWSDZ,842863209
788,FIUBZYBLWM,858262689
452,UBDNTOAMZO,818427361
960,WYSZBLQGPW,832228329
1252,LHWABBSWJD,816646400
48,ZUXMHECTHL,801440000
1221,VIWLPFIBYA,800950625
1975,MZICNDFUDZ,808514724
1169,TZCDVSFDVH,800344569
1251,YCHYIVIFYA,800000529
911,DWWOEDKLQE,805659641
550,NQMGZAGBKW,899824400
302,EVDCPLBKLP,892262969
1806,OGTEQPEMEI,877835844
739,ZUHWQQSLDZ,810745284
1114,FLSPDLQKEW,844865296
610,MRDWROAOCQ,823126689
1162,OXRDILPOMO,811946244
326,GJHXAUNFQJ,886746401
1675,NEHJFKDGCL,869061025
1727,OCAVMFYHHV,887893025
511,WNPFLRLUKD,850968964
1348,KUQATMJCRV,807111329
1784,ESQRTWLSIF,865070961
1447,OFQFQTSSFW,880016036
1722,ONDSADNFTN,800134689
658,EGEQPVLHXE,814388164
294,NXSXRZLETB,863109156
3,CXGGBWKFNQ,818182441
622,NYFHEJEGCM,877612961
1451,QXKFXINHSO,869395044
1385,LUVNXDBLZD,844782864
1861,CVDGSNNEAN,846226401
1358,MTTYQQQAYG,835732329
1820,HCZYHRCXOU,896538624
951,FMCPMFDCDC,804796304
1491,ERQNVIZAKO,806095961
901,AQWOTZQBLH,803622400
398,LTZYDYZVAH,831864809
1737,BDUUFLAOLT,816818201
802,AVEOPSZRNK,852171729
1912,YBNAJFGRCV,805033761
454,CDBBGCKJQT,899760144
316,XBQMURWMXC,820819025
1174,ANNEBAVSPE,840487769
757,OZSQORQMQL,813210436
79,EFNJHAIMUC,818657449
973,IIARGFMUAB,835381056
664,AOWAZFEURG,807907561
1369,CDIMXUFHCG,800000900
1037,YKMVAYQBNK,840601796
313,DFTGMOPSRG,802399401
1396,QIMILVPWTY,839238609
779,ARGUQWSOKL,825472209
1512,VEJIEWSBEK,839729025
727,HOIHMLGVXI,808388921
822,EHKTUSDGZX,867935681
980,DGCOFGLCQG,827080081
717,QHDUIQEDLN,866806244
502,OFUIKWAFKC,809537156
1792,YEGBOMBBMM,871825625
541,LXNKEOFMNI,873557136
1888,ZIMGYSNBMG,896531776
885,BJTMQMDLTC,854414116
1070,IAQMSRTFGW,832638369
1028,HLMSBZRQUA,874666881
1648,UAZWRIOQVQ,856400100
1041,RCBDZDFBEO,894400656
1583,EZNUQRQCIB,830948809
1428,QFJXQMZVKW,865999376
1692,LRPSOMAFCJ,856676900
1058,SPBMEWWHGP,897900304
1157,NSIIMBMTJS,804084441
1417,YDFDCVOFMA,897421849
1281,LJZXHPPXLL,845768329
1023,OLBMCGBRRV,808690704
704,YQAZFNOVKT,876672196
1035,EBQGRIZKEK,858496356
1106,GRJXJMDWBQ,881496100
1624,CUEOHWPUDV,852075776
21,ZBMNMGQOOK,818980804
309,CUFDIAMHTK,832433025
1403,CRQRXRPFKC,816282409
1431,QKXRPVRCFS,889530289
1933,NOISGXGFJI,842571801
603,UDNVQZBKAT,831171209
1747,LPHJMPRVRQ,811338256
819,PEUDDFEIMO,826135361
713,EQIMLHCZTC,808555561
1288,QTXMUNCWIR,818265600
423,OFGXEIRPBT,851831684
583,IBNORKHZML,818135161
404,PPAZHLTJQV,808072704
1893,ROSMTJHBNM,830921121
52,BBHAWDYDCP,877969681
544,KNKXTLZQFL,869234081
870,CLTJUDOBFU,838949764
7,SYYCQPEVIK,825180036
1613,SAQNRYWNTT,810843849
351,GZRIOQRQET,856650256
44,JIPFIONEED,812159169
1416,ACGTXYQQIQ,803108100
566,YZMNIMDLXM,857929489
762,QUEHPNHKYC,872497001
1142,NWTXSCJBPA,811751184
1373,OEKRLZVNGD,805061809
1524,ZAGHSBJWZC,828531401
1822,QHYYZROMPY,805185536
291,YIPVFVPZHY,868952484
5,TKJPREPGGX,801481369
232,CUYYFWPJSF,850363524
1172,MKSIGNQHQG,837428729
1153,JTYYNQGPYS,808755681
203,CVZQLYQNWC,816337764
488,WPUWCZDAPD,800067081
200,ZDTHUNWOOX,805094049
992,FIEJRQNRNA,885297641
553,TOILFULDVR,853252025
1788,IWLIJVYSYI,804061225
514,RXJSTCWRSX,840292416
1628,BBSMTHYHLO,831130809
1782,JRIYVFDKXD,837176356
1073,ZSSBXJVOTJ,880194121
1305,HDYMIGGAVY,839950625
1851,ZXXVAFZPEI,864948100
213,PEMVBQLZSV,830999369
1860,YXPBRWTVPM,870895225
1798,LMBQTOZUSG,858802321
50,WEQTGJOPAR,846910736
1382,FYMYBQNXZG,878289936
194,XOZBAFPFMO,804256100
641,SZYSPDAAOX,868832025
1404,IJGDKPQSKW,854081316
701,ZGDTNHMIVN,866015625
362,LRNUWKMSYQ,833784100
1408,OSQZMYNMHE,802155024
1673,RXEKVOXIEY,846458601
1869,GWFASXWKQN,876024996
342,WFKHROUOYS,826390009
188,AXQXKJLZZQ,819612025
504,YHOKQUWQVW,817464041
217,TFHVXXYTGO,800280900
1269,WGPBEPEUHG,888542561
169,ESKMKHSSMV,864695409
1049,WPNFUZEIHX,866283716
354,XGDPYLRAXG,836452129
253,MXJDVZUHNA,809404900
1187,TEVFNORJBE,843640225
615,FFHBAVHFUA,852767121
1642,TNLXBYLUNB,865108496
71,EHBBCPXIFB,802163281
608,RCHJWZWMOZ,844701696
186,KJISUXHATM,862091236
537,GIBYZZKIAJ,854380625
252,AVWAUXPANN,863454784
1500,CQZZFFSKDO,818897216
803,NEHRJSTZFL,880179569
1545,MDFMPVTPBD,842014244
1270,JBVNAXRHRV,816982416
286,UUQMVHXKMN,800005625
765,VMDWSYXHGS,824340484
225,IVMVUBCWTF,802572816
32,TLHCSMPXOH,882515364
413,KKFLUWZKCT,850072336
1301,VOWPGWMOOQ,809467729
913,KJCSXOHDVR,864561225
738,PMMGVXJCNJ,819820304
1530,KMQLFYBGHL,844259225
1754,QXNFVSNJPX,884389241
899,THGGTDRDOL,832787076
1548,RLKQQBASQG,828126361
959,RCGGOEWVRX,872219849
1101,PFNCNFYTMC,837075921
1533,MCAQPOILYO,812838921
1025,FNYSZKLRNZ,826410969
1098,RCKLYHBPJJ,887590881
1953,DHLYYJFQUI,857602500
228,TPIXXXLZQY,849166596
905,CJIVHSYTNW,878155684
1327,NSZWGDUGNU,869416256
1290,FHDNQUBWBW,800022201
630,MXQRBAZLPD,825220484
1797,CDTGZMHMSP,853363456
942,MNJVLRJXRX,894328336
707,EIVDYHPHLJ,826133449
723,ECQQNLEMKI,833154564
172,IUSSQFQWEH,862792081
968,GZVSRMCIFB,830891225
613,ILNHIIULLT,878734400
1476,UROWZSYSGC,824790049
1848,QJTHGEYYGO,832697600
20,NKKUFNUXXZ,805721649
1163,SJJSWFDYYN,899062209
464,CNLHQODEMA,845769744
448,SREHNRLYJI,816128400
1955,OPOCVGUFIL,818693444
1225,PDZQSGQLAO,858659216
569,ENQMWILXXZ,812067600
1481,QRZMNUVESX,837548521
274,KGOTZJMNZQ,819612025
283,NCWHRBLIRI,811408025
1658,OSBRBWDJDO,889048100
189,SJFAEEDFUU,876020961
271,DSIYFSEXWB,820641316
1542,BRRMYZUFWB,827971844
1022,DTTGGSDYJB,886320241
1587,YYIUCJVGVV,877581376
1842,JDPEKJVBOJ,852460321
1087,VXKHCQPQIA,837411009
381,LXZIPODIIS,843779841
224,OZVAFMSNSN,849091856
1650,MHGNKQGLAV,804642116
